"","subject","item","category","RT","Pos","experiment"
"4616","114","Burg","Gebäude",930,4,"verbal"
"4617","114","Bus","Strasse",772,5,"verbal"
"4618","114","Couch","Sitzen",1199,5,"verbal"
"4619","114","Daunenweste","Jacken",891,1,"verbal"
"4620","114","Delfin","Fische",880,4,"verbal"
"4621","114","Eis","Süssigkeiten",1768,4,"verbal"
"4622","114","Ente","Vögel",825,3,"verbal"
"4623","114","Eule","Vögel",837,1,"verbal"
"4624","114","Flasche","Trinkgefässe",937,2,"verbal"
"4625","114","Fliege","Insekten",826,5,"verbal"
"4626","114","Fuss","Körperteile",707,4,"verbal"
"4627","114","Gabel","Kochen",2213,4,"verbal"
"4628","114","Geige","Instrumente",754,2,"verbal"
"4629","114","Geschirrspüler","Küche",1031,2,"verbal"
"4630","114","Gitarre","Instrumente",763,1,"verbal"
"4631","114","Glas","Trinkgefässe",712,5,"verbal"
"4632","114","Goldfisch","Fische",810,1,"verbal"
"4633","114","Gondel","Wasser",1417,2,"verbal"
"4634","114","Gurke","Gemüse",836,5,"verbal"
"4635","114","Hai","Fische",727,2,"verbal"
"4636","114","Hammer","Heimwerker",598,3,"verbal"
"4637","114","Hand","Körperteile",804,5,"verbal"
"4638","114","Harfe","Instrumente",1308,5,"verbal"
"4639","114","Herd","Küche",921,3,"verbal"
"4640","114","Hochhaus","Gebäude",1047,1,"verbal"
"4641","114","Hocker","Sitzen",849,4,"verbal"
"4642","114","Kaffeemaschine","Küche",1576,4,"verbal"
"4643","114","Kamel","Huftiere",884,5,"verbal"
"4644","114","Kanne","Trinkgefässe",861,4,"verbal"
"4645","114","Kanu","Wasser",1006,1,"verbal"
"4646","114","Kapuzenpulli","Jacken",1146,3,"verbal"
"4647","114","Karotte","Gemüse",654,2,"verbal"
"4648","114","Kartoffel","Gemüse",775,1,"verbal"
"4649","114","Kekse","Süssigkeiten",739,2,"verbal"
"4650","114","Kelle","Kochen",1398,5,"verbal"
"4651","114","Kette","Schmuck",673,2,"verbal"
"4652","114","Kirche","Gebäude",1269,3,"verbal"
"4653","114","Kirsche","Obst",732,1,"verbal"
"4654","114","Klammer","Büro",1128,1,"verbal"
"4655","114","Klavier","Instrumente",1494,3,"verbal"
"4656","114","Kleiderschrank","Aufbewahrung",1004,1,"verbal"
"4657","114","Kuchen","Süssigkeiten",924,1,"verbal"
"4658","114","Kuh","Huftiere",948,1,"verbal"
"4659","114","Kühlschrank","Küche",1042,5,"verbal"
"4660","114","Kutsche","Strasse",1091,1,"verbal"
"4661","114","Lineal","Büro",726,2,"verbal"
"4662","114","Lkw","Strasse",1229,4,"verbal"
"4663","114","Löffel","Kochen",608,2,"verbal"
"4664","114","Löwe","Raubtiere",730,4,"verbal"
"4665","114","Löwenzahn","Blumen",1468,1,"verbal"
"4666","114","Marienkäfer","Insekten",782,3,"verbal"
"4667","114","Messer","Kochen",686,1,"verbal"
"4668","114","Mikrowelle","Küche",785,1,"verbal"
"4669","114","Motorrad","Strasse",2131,3,"verbal"
"4670","114","Ohr","Körperteile",748,3,"verbal"
"4671","114","Ohrring","Schmuck",891,1,"verbal"
"4672","114","Orchidee","Blumen",705,3,"verbal"
"4673","114","Panther","Raubtiere",886,2,"verbal"
"4674","114","Paprika","Gemüse",1082,4,"verbal"
"4675","114","Pelzmantel","Jacken",862,4,"verbal"
"4676","114","Pferd","Huftiere",770,3,"verbal"
"4677","114","Radiergummi","Büro",681,4,"verbal"
"4678","114","Regal","Aufbewahrung",892,4,"verbal"
"4679","114","Reh","Huftiere",832,2,"verbal"
"4680","114","Ring","Schmuck",745,3,"verbal"
"4681","114","Rochen","Fische",843,5,"verbal"
"4682","114","Rose","Blumen",767,2,"verbal"
"4683","114","Safe","Aufbewahrung",989,3,"verbal"
"4684","114","Säge","Bauernhof",1138,4,"verbal"
"4685","114","Sakko","Jacken",1151,2,"verbal"
"4686","114","Schachtel","Aufbewahrung",787,5,"verbal"
"4687","114","Schaf","Huftiere",766,4,"verbal"
"4688","114","Schaufel","Bauernhof",734,3,"verbal"
"4689","114","Schere","Büro",591,5,"verbal"
"4690","114","Schlagzeug","Instrumente",724,4,"verbal"
"4691","114","Schloss","Gebäude",932,2,"verbal"
"4692","114","Schneebesen","Kochen",1079,3,"verbal"
"4693","114","Schokolade","Süssigkeiten",690,3,"verbal"
"4694","114","Schraubenzieher","Heimwerker",1311,2,"verbal"
"4695","114","Schublade","Aufbewahrung",963,2,"verbal"
"4696","114","Schwan","Vögel",656,2,"verbal"
"4697","114","Segelschiff","Wasser",1026,5,"verbal"
"4698","114","Sense","Bauernhof",1047,2,"verbal"
"4699","114","Sonnenblume","Blumen",738,5,"verbal"
"4700","114","Spinne","Insekten",677,1,"verbal"
"4701","114","Strauss","Vögel",927,4,"verbal"
"4702","114","Stuhl","Sitzen",1038,3,"verbal"
"4703","114","Tasse","Trinkgefässe",679,1,"verbal"
"4704","114","Taube","Vögel",1296,5,"verbal"
"4705","114","Tiger","Raubtiere",785,5,"verbal"
"4706","114","Trauben","Obst",1514,3,"verbal"
"4707","114","Tulpe","Blumen",842,4,"verbal"
"4708","114","U-Boot","Wasser",934,3,"verbal"
"4709","114","Yacht","Wasser",862,4,"verbal"
"4710","114","Zange","Heimwerker",1130,5,"verbal"
"4711","115","Aal","Fische",909,5,"verbal"
"4712","115","Ameise","Insekten",756,1,"verbal"
"4713","115","Apfel","Obst",874,4,"verbal"
"4714","115","Arm","Körperteile",810,4,"verbal"
"4715","115","Armband","Schmuck",882,5,"verbal"
"4716","115","Arztkittel","Jacken",875,4,"verbal"
"4717","115","Auto","Strasse",864,5,"verbal"
"4718","115","Axt","Bauernhof",941,5,"verbal"
"4719","115","Banane","Obst",623,1,"verbal"
"4720","115","Bank","Sitzen",1200,5,"verbal"
"4721","115","Bär","Raubtiere",711,2,"verbal"
"4722","115","Becher","Trinkgefässe",1045,4,"verbal"
"4723","115","Bein","Körperteile",1549,2,"verbal"
"4724","115","Besen","Bauernhof",702,4,"verbal"
"4725","115","Biene","Insekten",746,3,"verbal"
"4726","115","Birne","Obst",866,2,"verbal"
"4727","115","Bleistift","Büro",929,3,"verbal"
"4728","115","Bonbon","Süssigkeiten",737,3,"verbal"
"4729","115","Brokkoli","Gemüse",875,2,"verbal"
"4730","115","Brosche","Schmuck",1353,2,"verbal"
"4731","115","Bus","Strasse",708,4,"verbal"
"4732","115","Couch","Sitzen",702,3,"verbal"
"4733","115","Daunenweste","Jacken",1409,1,"verbal"
"4734","115","Delfin","Fische",668,2,"verbal"
"4735","115","Eis","Süssigkeiten",838,5,"verbal"
"4736","115","Ente","Vögel",1132,3,"verbal"
"4737","115","Eule","Vögel",796,5,"verbal"
"4738","115","Feile","Heimwerker",1166,1,"verbal"
"4739","115","Flasche","Trinkgefässe",1116,5,"verbal"
"4740","115","Fliege","Insekten",813,5,"verbal"
"4741","115","Fuss","Körperteile",806,3,"verbal"
"4742","115","Gabel","Kochen",698,3,"verbal"
"4743","115","Geige","Instrumente",900,1,"verbal"
"4744","115","Geschirrspüler","Küche",775,2,"verbal"
"4745","115","Gitarre","Instrumente",947,4,"verbal"
"4746","115","Glas","Trinkgefässe",730,1,"verbal"
"4747","115","Goldfisch","Fische",1148,3,"verbal"
"4748","115","Gurke","Gemüse",846,5,"verbal"
"4749","115","Hai","Fische",1582,4,"verbal"
"4750","115","Hammer","Heimwerker",1030,2,"verbal"
"4751","115","Hand","Körperteile",685,5,"verbal"
"4752","115","Harfe","Instrumente",1368,3,"verbal"
"4753","115","Herd","Küche",744,1,"verbal"
"4754","115","Hochhaus","Gebäude",929,1,"verbal"
"4755","115","Hocker","Sitzen",940,4,"verbal"
"4756","115","Kaffeemaschine","Küche",820,4,"verbal"
"4757","115","Kamel","Huftiere",883,2,"verbal"
"4758","115","Kanne","Trinkgefässe",923,2,"verbal"
"4759","115","Kanu","Wasser",844,4,"verbal"
"4760","115","Kapuzenpulli","Jacken",1259,5,"verbal"
"4761","115","Karotte","Gemüse",574,4,"verbal"
"4762","115","Kartoffel","Gemüse",666,1,"verbal"
"4763","115","Kekse","Süssigkeiten",1039,1,"verbal"
"4764","115","Kette","Schmuck",686,4,"verbal"
"4765","115","Kirche","Gebäude",1068,4,"verbal"
"4766","115","Kirsche","Obst",842,5,"verbal"
"4767","115","Klammer","Büro",1930,2,"verbal"
"4768","115","Klavier","Instrumente",974,5,"verbal"
"4769","115","Kleiderschrank","Aufbewahrung",726,5,"verbal"
"4770","115","Kuchen","Süssigkeiten",764,4,"verbal"
"4771","115","Kuh","Huftiere",666,4,"verbal"
"4772","115","Kühlschrank","Küche",1158,3,"verbal"
"4773","115","Kutsche","Strasse",768,3,"verbal"
"4774","115","Leopard","Raubtiere",1876,3,"verbal"
"4775","115","Lineal","Büro",755,1,"verbal"
"4776","115","Lkw","Strasse",830,2,"verbal"
"4777","115","Löffel","Kochen",821,4,"verbal"
"4778","115","Löwe","Raubtiere",687,5,"verbal"
"4779","115","Marienkäfer","Insekten",652,2,"verbal"
"4780","115","Messer","Kochen",740,5,"verbal"
"4781","115","Mikrowelle","Küche",967,5,"verbal"
"4782","115","Motorrad","Strasse",881,1,"verbal"
"4783","115","Ohr","Körperteile",581,1,"verbal"
"4784","115","Ohrring","Schmuck",811,3,"verbal"
"4785","115","Orchidee","Blumen",1124,2,"verbal"
"4786","115","Paprika","Gemüse",1064,3,"verbal"
"4787","115","Pelzmantel","Jacken",975,3,"verbal"
"4788","115","Pferd","Huftiere",989,1,"verbal"
"4789","115","Radiergummi","Büro",935,4,"verbal"
"4790","115","Regal","Aufbewahrung",867,3,"verbal"
"4791","115","Reh","Huftiere",1337,5,"verbal"
"4792","115","Ring","Schmuck",866,1,"verbal"
"4793","115","Rochen","Fische",770,1,"verbal"
"4794","115","Rose","Blumen",633,1,"verbal"
"4795","115","Safe","Aufbewahrung",704,1,"verbal"
"4796","115","Säge","Bauernhof",997,1,"verbal"
"4797","115","Sakko","Jacken",820,2,"verbal"
"4798","115","Schachtel","Aufbewahrung",823,4,"verbal"
"4799","115","Schaf","Huftiere",883,3,"verbal"
"4800","115","Schaufel","Bauernhof",1178,3,"verbal"
"4801","115","Schere","Büro",569,5,"verbal"
"4802","115","Schlagzeug","Instrumente",850,2,"verbal"
"4803","115","Schloss","Gebäude",1172,3,"verbal"
"4804","115","Schneebesen","Kochen",870,1,"verbal"
"4805","115","Schokolade","Süssigkeiten",541,2,"verbal"
"4806","115","Schraubenzieher","Heimwerker",896,5,"verbal"
"4807","115","Schublade","Aufbewahrung",695,2,"verbal"
"4808","115","Schwan","Vögel",726,4,"verbal"
"4809","115","Segelschiff","Wasser",698,1,"verbal"
"4810","115","Sessel","Sitzen",941,2,"verbal"
"4811","115","Sonnenblume","Blumen",698,4,"verbal"
"4812","115","Spinne","Insekten",875,4,"verbal"
"4813","115","Strauss","Vögel",1368,1,"verbal"
"4814","115","Stuhl","Sitzen",672,1,"verbal"
"4815","115","Tasse","Trinkgefässe",874,3,"verbal"
"4816","115","Taube","Vögel",986,2,"verbal"
"4817","115","Trauben","Obst",932,3,"verbal"
"4818","115","Tulpe","Blumen",772,3,"verbal"
"4819","115","Zange","Heimwerker",780,3,"verbal"
"4820","116","Aal","Fische",900,1,"verbal"
"4821","116","Ameise","Insekten",807,3,"verbal"
"4822","116","Apfel","Obst",644,3,"verbal"
"4823","116","Arm","Körperteile",1361,3,"verbal"
"4824","116","Arztkittel","Jacken",1099,2,"verbal"
"4825","116","Auto","Strasse",947,1,"verbal"
"4826","116","Axt","Bauernhof",669,4,"verbal"
"4827","116","Banane","Obst",646,5,"verbal"
"4828","116","Bank","Sitzen",1096,5,"verbal"
"4829","116","Bär","Raubtiere",1405,1,"verbal"
"4830","116","Becher","Trinkgefässe",618,1,"verbal"
"4831","116","Besen","Bauernhof",633,1,"verbal"
"4832","116","Biene","Insekten",1055,5,"verbal"
"4833","116","Birne","Obst",1092,4,"verbal"
"4834","116","Bohrmaschine","Heimwerker",705,1,"verbal"
"4835","116","Bonbon","Süssigkeiten",852,3,"verbal"
"4836","116","Brokkoli","Gemüse",612,4,"verbal"
"4837","116","Bus","Strasse",656,5,"verbal"
"4838","116","Couch","Sitzen",671,3,"verbal"
"4839","116","Daunenweste","Jacken",808,4,"verbal"
"4840","116","Delfin","Fische",835,5,"verbal"
"4841","116","Eis","Süssigkeiten",633,1,"verbal"
"4842","116","Ente","Vögel",684,3,"verbal"
"4843","116","Eule","Vögel",770,4,"verbal"
"4844","116","Feile","Heimwerker",781,2,"verbal"
"4845","116","Flasche","Trinkgefässe",857,3,"verbal"
"4846","116","Fliege","Insekten",836,2,"verbal"
"4847","116","Fuss","Körperteile",734,2,"verbal"
"4848","116","Gabel","Kochen",932,4,"verbal"
"4849","116","Geige","Instrumente",679,3,"verbal"
"4850","116","Geschirrspüler","Küche",832,2,"verbal"
"4851","116","Gitarre","Instrumente",554,2,"verbal"
"4852","116","Glas","Trinkgefässe",872,5,"verbal"
"4853","116","Goldfisch","Fische",784,4,"verbal"
"4854","116","Gondel","Wasser",861,1,"verbal"
"4855","116","Gurke","Gemüse",588,5,"verbal"
"4856","116","Hai","Fische",816,3,"verbal"
"4857","116","Hammer","Heimwerker",534,4,"verbal"
"4858","116","Hand","Körperteile",611,4,"verbal"
"4859","116","Harfe","Instrumente",505,1,"verbal"
"4860","116","Herd","Küche",990,5,"verbal"
"4861","116","Hochhaus","Gebäude",853,1,"verbal"
"4862","116","Hocker","Sitzen",632,1,"verbal"
"4863","116","Kaffeemaschine","Küche",944,4,"verbal"
"4864","116","Kamel","Huftiere",806,4,"verbal"
"4865","116","Kanne","Trinkgefässe",928,4,"verbal"
"4866","116","Kapuzenpulli","Jacken",1025,3,"verbal"
"4867","116","Karotte","Gemüse",611,3,"verbal"
"4868","116","Kartoffel","Gemüse",636,2,"verbal"
"4869","116","Kekse","Süssigkeiten",731,2,"verbal"
"4870","116","Kelle","Kochen",1948,5,"verbal"
"4871","116","Kette","Schmuck",748,2,"verbal"
"4872","116","Kirsche","Obst",580,1,"verbal"
"4873","116","Klammer","Büro",721,2,"verbal"
"4874","116","Klavier","Instrumente",861,4,"verbal"
"4875","116","Kuchen","Süssigkeiten",609,4,"verbal"
"4876","116","Kuh","Huftiere",561,3,"verbal"
"4877","116","Kühlschrank","Küche",1495,3,"verbal"
"4878","116","Kutsche","Strasse",1338,3,"verbal"
"4879","116","Leopard","Raubtiere",1481,3,"verbal"
"4880","116","Lineal","Büro",735,5,"verbal"
"4881","116","Lkw","Strasse",801,4,"verbal"
"4882","116","Löffel","Kochen",743,1,"verbal"
"4883","116","Löwe","Raubtiere",763,2,"verbal"
"4884","116","Löwenzahn","Blumen",1077,4,"verbal"
"4885","116","Marienkäfer","Insekten",686,4,"verbal"
"4886","116","Messer","Kochen",600,2,"verbal"
"4887","116","Mikrowelle","Küche",641,1,"verbal"
"4888","116","Motorrad","Strasse",1065,2,"verbal"
"4889","116","Ohr","Körperteile",652,1,"verbal"
"4890","116","Panther","Raubtiere",1060,4,"verbal"
"4891","116","Paprika","Gemüse",705,1,"verbal"
"4892","116","Pelzmantel","Jacken",1160,5,"verbal"
"4893","116","Pferd","Huftiere",784,2,"verbal"
"4894","116","Radiergummi","Büro",648,3,"verbal"
"4895","116","Regal","Aufbewahrung",742,1,"verbal"
"4896","116","Reh","Huftiere",671,1,"verbal"
"4897","116","Ring","Schmuck",920,3,"verbal"
"4898","116","Rochen","Fische",701,2,"verbal"
"4899","116","Rose","Blumen",571,1,"verbal"
"4900","116","Safe","Aufbewahrung",1205,2,"verbal"
"4901","116","Säge","Bauernhof",626,5,"verbal"
"4902","116","Sakko","Jacken",829,1,"verbal"
"4903","116","Schachtel","Aufbewahrung",688,3,"verbal"
"4904","116","Schaf","Huftiere",785,5,"verbal"
"4905","116","Schaufel","Bauernhof",630,3,"verbal"
"4906","116","Schere","Büro",390,4,"verbal"
"4907","116","Schlagzeug","Instrumente",610,5,"verbal"
"4908","116","Schneebesen","Kochen",1478,3,"verbal"
"4909","116","Schokolade","Süssigkeiten",621,5,"verbal"
"4910","116","Schraubenzieher","Heimwerker",722,3,"verbal"
"4911","116","Schublade","Aufbewahrung",1358,5,"verbal"
"4912","116","Schwan","Vögel",574,2,"verbal"
"4913","116","Segelschiff","Wasser",901,4,"verbal"
"4914","116","Sense","Bauernhof",918,2,"verbal"
"4915","116","Sessel","Sitzen",1342,4,"verbal"
"4916","116","Sonnenblume","Blumen",667,3,"verbal"
"4917","116","Spinne","Insekten",759,1,"verbal"
"4918","116","Strauss","Vögel",1009,5,"verbal"
"4919","116","Stuhl","Sitzen",602,2,"verbal"
"4920","116","Tasse","Trinkgefässe",1293,2,"verbal"
"4921","116","Taube","Vögel",681,1,"verbal"
"4922","116","Tiger","Raubtiere",1304,5,"verbal"
"4923","116","Trauben","Obst",675,2,"verbal"
"4924","116","U-Boot","Wasser",1284,2,"verbal"
"4925","116","Yacht","Wasser",1032,5,"verbal"
"4926","116","Zange","Heimwerker",733,5,"verbal"
"4927","118","Aal","Fische",850,4,"verbal"
"4928","118","Ameise","Insekten",635,2,"verbal"
"4929","118","Apfel","Obst",832,1,"verbal"
"4930","118","Arm","Körperteile",561,4,"verbal"
"4931","118","Armband","Schmuck",1664,3,"verbal"
"4932","118","Arztkittel","Jacken",1215,1,"verbal"
"4933","118","Auto","Strasse",812,3,"verbal"
"4934","118","Axt","Bauernhof",1312,5,"verbal"
"4935","118","Banane","Obst",406,2,"verbal"
"4936","118","Bank","Sitzen",884,4,"verbal"
"4937","118","Bär","Raubtiere",912,5,"verbal"
"4938","118","Becher","Trinkgefässe",1045,2,"verbal"
"4939","118","Bein","Körperteile",767,1,"verbal"
"4940","118","Besen","Bauernhof",1044,2,"verbal"
"4941","118","Biene","Insekten",843,4,"verbal"
"4942","118","Birne","Obst",855,3,"verbal"
"4943","118","Bleistift","Büro",943,3,"verbal"
"4944","118","Bohrmaschine","Heimwerker",1917,5,"verbal"
"4945","118","Bonbon","Süssigkeiten",756,4,"verbal"
"4946","118","Brokkoli","Gemüse",753,5,"verbal"
"4947","118","Brosche","Schmuck",1346,5,"verbal"
"4948","118","Burg","Gebäude",862,2,"verbal"
"4949","118","Bus","Strasse",945,4,"verbal"
"4950","118","Couch","Sitzen",1105,5,"verbal"
"4951","118","Daunenweste","Jacken",1144,4,"verbal"
"4952","118","Delfin","Fische",1314,1,"verbal"
"4953","118","Eis","Süssigkeiten",935,2,"verbal"
"4954","118","Ente","Vögel",1103,1,"verbal"
"4955","118","Eule","Vögel",948,4,"verbal"
"4956","118","Flasche","Trinkgefässe",1141,4,"verbal"
"4957","118","Fliege","Insekten",940,5,"verbal"
"4958","118","Fuss","Körperteile",1321,5,"verbal"
"4959","118","Gabel","Kochen",762,2,"verbal"
"4960","118","Geige","Instrumente",840,2,"verbal"
"4961","118","Geschirrspüler","Küche",1334,3,"verbal"
"4962","118","Gitarre","Instrumente",1004,4,"verbal"
"4963","118","Glas","Trinkgefässe",774,1,"verbal"
"4964","118","Goldfisch","Fische",874,3,"verbal"
"4965","118","Gondel","Wasser",1658,1,"verbal"
"4966","118","Gurke","Gemüse",772,1,"verbal"
"4967","118","Hai","Fische",1129,2,"verbal"
"4968","118","Hammer","Heimwerker",1030,4,"verbal"
"4969","118","Hand","Körperteile",573,3,"verbal"
"4970","118","Herd","Küche",1110,2,"verbal"
"4971","118","Hocker","Sitzen",1379,1,"verbal"
"4972","118","Kaffeemaschine","Küche",1379,4,"verbal"
"4973","118","Kamel","Huftiere",809,5,"verbal"
"4974","118","Kanne","Trinkgefässe",959,5,"verbal"
"4975","118","Karotte","Gemüse",768,2,"verbal"
"4976","118","Kartoffel","Gemüse",808,3,"verbal"
"4977","118","Kekse","Süssigkeiten",926,5,"verbal"
"4978","118","Kette","Schmuck",872,2,"verbal"
"4979","118","Kirche","Gebäude",1279,1,"verbal"
"4980","118","Kirsche","Obst",1143,5,"verbal"
"4981","118","Klammer","Büro",1131,5,"verbal"
"4982","118","Klavier","Instrumente",775,5,"verbal"
"4983","118","Kuchen","Süssigkeiten",820,1,"verbal"
"4984","118","Kuh","Huftiere",728,3,"verbal"
"4985","118","Kühlschrank","Küche",955,5,"verbal"
"4986","118","Kutsche","Strasse",1466,2,"verbal"
"4987","118","Leopard","Raubtiere",1243,1,"verbal"
"4988","118","Lineal","Büro",1101,4,"verbal"
"4989","118","Lkw","Strasse",1106,5,"verbal"
"4990","118","Löffel","Kochen",1141,4,"verbal"
"4991","118","Löwe","Raubtiere",1007,4,"verbal"
"4992","118","Löwenzahn","Blumen",1010,1,"verbal"
"4993","118","Marienkäfer","Insekten",620,1,"verbal"
"4994","118","Messer","Kochen",735,1,"verbal"
"4995","118","Mikrowelle","Küche",998,1,"verbal"
"4996","118","Motorrad","Strasse",1063,1,"verbal"
"4997","118","Ohr","Körperteile",866,2,"verbal"
"4998","118","Ohrring","Schmuck",897,1,"verbal"
"4999","118","Panther","Raubtiere",1167,3,"verbal"
"5000","118","Paprika","Gemüse",764,4,"verbal"
"5001","118","Pferd","Huftiere",995,1,"verbal"
"5002","118","Radiergummi","Büro",1056,1,"verbal"
"5003","118","Regal","Aufbewahrung",961,2,"verbal"
"5004","118","Reh","Huftiere",898,4,"verbal"
"5005","118","Ring","Schmuck",625,4,"verbal"
"5006","118","Rochen","Fische",943,5,"verbal"
"5007","118","Rose","Blumen",893,2,"verbal"
"5008","118","Safe","Aufbewahrung",945,3,"verbal"
"5009","118","Säge","Bauernhof",1117,1,"verbal"
"5010","118","Sakko","Jacken",1647,3,"verbal"
"5011","118","Schachtel","Aufbewahrung",878,4,"verbal"
"5012","118","Schaf","Huftiere",654,2,"verbal"
"5013","118","Schaufel","Bauernhof",803,4,"verbal"
"5014","118","Schere","Büro",723,2,"verbal"
"5015","118","Schlagzeug","Instrumente",973,1,"verbal"
"5016","118","Schloss","Gebäude",1262,3,"verbal"
"5017","118","Schokolade","Süssigkeiten",703,3,"verbal"
"5018","118","Schublade","Aufbewahrung",1922,5,"verbal"
"5019","118","Schwan","Vögel",844,5,"verbal"
"5020","118","Segelschiff","Wasser",1754,3,"verbal"
"5021","118","Sense","Bauernhof",979,3,"verbal"
"5022","118","Sessel","Sitzen",1534,2,"verbal"
"5023","118","Sonnenblume","Blumen",1136,4,"verbal"
"5024","118","Spinne","Insekten",630,3,"verbal"
"5025","118","Strauss","Vögel",718,2,"verbal"
"5026","118","Stuhl","Sitzen",764,3,"verbal"
"5027","118","Tasse","Trinkgefässe",1343,3,"verbal"
"5028","118","Taube","Vögel",829,3,"verbal"
"5029","118","Tiger","Raubtiere",644,2,"verbal"
"5030","118","Trauben","Obst",770,4,"verbal"
"5031","118","Tulpe","Blumen",718,5,"verbal"
"5032","118","U-Boot","Wasser",1788,4,"verbal"
"5033","118","Zange","Heimwerker",1102,1,"verbal"
"5034","119","Aal","Fische",1085,4,"verbal"
"5035","119","Ameise","Insekten",695,1,"verbal"
"5036","119","Apfel","Obst",689,1,"verbal"
"5037","119","Arm","Körperteile",682,2,"verbal"
"5038","119","Armband","Schmuck",906,2,"verbal"
"5039","119","Arztkittel","Jacken",1032,5,"verbal"
"5040","119","Auto","Strasse",731,3,"verbal"
"5041","119","Axt","Bauernhof",1049,5,"verbal"
"5042","119","Banane","Obst",775,4,"verbal"
"5043","119","Bank","Sitzen",830,4,"verbal"
"5044","119","Bär","Raubtiere",640,5,"verbal"
"5045","119","Becher","Trinkgefässe",783,1,"verbal"
"5046","119","Bein","Körperteile",718,3,"verbal"
"5047","119","Besen","Bauernhof",730,3,"verbal"
"5048","119","Biene","Insekten",739,5,"verbal"
"5049","119","Birne","Obst",745,2,"verbal"
"5050","119","Bleistift","Büro",935,1,"verbal"
"5051","119","Bohrmaschine","Heimwerker",953,4,"verbal"
"5052","119","Bonbon","Süssigkeiten",963,3,"verbal"
"5053","119","Brokkoli","Gemüse",798,2,"verbal"
"5054","119","Brosche","Schmuck",996,4,"verbal"
"5055","119","Bus","Strasse",821,1,"verbal"
"5056","119","Couch","Sitzen",1371,1,"verbal"
"5057","119","Daunenweste","Jacken",855,1,"verbal"
"5058","119","Delfin","Fische",1383,1,"verbal"
"5059","119","Eis","Süssigkeiten",663,5,"verbal"
"5060","119","Ente","Vögel",779,5,"verbal"
"5061","119","Eule","Vögel",772,1,"verbal"
"5062","119","Feile","Heimwerker",816,1,"verbal"
"5063","119","Flasche","Trinkgefässe",944,4,"verbal"
"5064","119","Fliege","Insekten",1463,2,"verbal"
"5065","119","Fuss","Körperteile",629,5,"verbal"
"5066","119","Gabel","Kochen",666,1,"verbal"
"5067","119","Geige","Instrumente",754,2,"verbal"
"5068","119","Geschirrspüler","Küche",1151,2,"verbal"
"5069","119","Gitarre","Instrumente",605,1,"verbal"
"5070","119","Glas","Trinkgefässe",735,5,"verbal"
"5071","119","Goldfisch","Fische",758,2,"verbal"
"5072","119","Gondel","Wasser",1002,4,"verbal"
"5073","119","Gurke","Gemüse",655,3,"verbal"
"5074","119","Hai","Fische",1190,5,"verbal"
"5075","119","Hammer","Heimwerker",738,3,"verbal"
"5076","119","Hand","Körperteile",559,4,"verbal"
"5077","119","Harfe","Instrumente",797,3,"verbal"
"5078","119","Herd","Küche",1264,5,"verbal"
"5079","119","Hochhaus","Gebäude",870,1,"verbal"
"5080","119","Hocker","Sitzen",1215,5,"verbal"
"5081","119","Kaffeemaschine","Küche",744,4,"verbal"
"5082","119","Kamel","Huftiere",669,2,"verbal"
"5083","119","Kanne","Trinkgefässe",1039,3,"verbal"
"5084","119","Kanu","Wasser",1195,3,"verbal"
"5085","119","Kapuzenpulli","Jacken",1002,3,"verbal"
"5086","119","Karotte","Gemüse",839,1,"verbal"
"5087","119","Kartoffel","Gemüse",831,4,"verbal"
"5088","119","Kekse","Süssigkeiten",736,2,"verbal"
"5089","119","Kelle","Kochen",785,3,"verbal"
"5090","119","Kette","Schmuck",761,3,"verbal"
"5091","119","Kirche","Gebäude",942,3,"verbal"
"5092","119","Kirsche","Obst",808,5,"verbal"
"5093","119","Klammer","Büro",1115,5,"verbal"
"5094","119","Klavier","Instrumente",899,5,"verbal"
"5095","119","Kleiderschrank","Aufbewahrung",904,3,"verbal"
"5096","119","Kuchen","Süssigkeiten",886,4,"verbal"
"5097","119","Kuh","Huftiere",724,4,"verbal"
"5098","119","Kühlschrank","Küche",1040,3,"verbal"
"5099","119","Kutsche","Strasse",834,2,"verbal"
"5100","119","Lineal","Büro",770,3,"verbal"
"5101","119","Lkw","Strasse",935,4,"verbal"
"5102","119","Löffel","Kochen",634,5,"verbal"
"5103","119","Löwe","Raubtiere",948,3,"verbal"
"5104","119","Marienkäfer","Insekten",772,4,"verbal"
"5105","119","Messer","Kochen",970,4,"verbal"
"5106","119","Mikrowelle","Küche",839,1,"verbal"
"5107","119","Motorrad","Strasse",852,5,"verbal"
"5108","119","Ohr","Körperteile",724,1,"verbal"
"5109","119","Ohrring","Schmuck",878,5,"verbal"
"5110","119","Orchidee","Blumen",829,5,"verbal"
"5111","119","Panther","Raubtiere",904,4,"verbal"
"5112","119","Paprika","Gemüse",738,5,"verbal"
"5113","119","Pelzmantel","Jacken",821,2,"verbal"
"5114","119","Pferd","Huftiere",607,3,"verbal"
"5115","119","Radiergummi","Büro",736,2,"verbal"
"5116","119","Regal","Aufbewahrung",736,4,"verbal"
"5117","119","Reh","Huftiere",743,1,"verbal"
"5118","119","Ring","Schmuck",731,1,"verbal"
"5119","119","Rochen","Fische",857,3,"verbal"
"5120","119","Rose","Blumen",669,1,"verbal"
"5121","119","Safe","Aufbewahrung",713,2,"verbal"
"5122","119","Säge","Bauernhof",812,1,"verbal"
"5123","119","Schachtel","Aufbewahrung",1067,1,"verbal"
