"","subject","session","trial","age","SD30","SD32","SD31","timetotal","array","item","category","supercategory","VOT","correct","AR","error"
"8042",17,3,42,53,"NA","NA","NA",74.6166666666667,5,"schwamm","Filler","Filler","0","0","NR","4"
"8043",17,3,43,53,"NA","NA","NA",74.6166666666667,5,"tulpe","Blumen","Misc II","2027","0","Blumen","7"
"8044",17,3,44,53,"NA","NA","NA",74.6166666666667,5,"schaf","Huftiere","Tiere","1300","1","NA","NA"
"8045",17,3,45,53,"NA","NA","NA",74.6166666666667,5,"ampel","Filler","Filler","2577","1","NA","NA"
"8046",17,3,46,53,"NA","NA","NA",74.6166666666667,5,"würfel","Filler","Filler","0","0","NR","4"
"8047",17,3,47,53,"NA","NA","NA",74.6166666666667,5,"pferd","Huftiere","Tiere","1231","1.4","Pferd [p.t.n.a.b.] [c.w.a.]","NA"
"8048",17,3,48,53,"NA","NA","NA",74.6166666666667,5,"geige","Instrumente","Misc I","1135","1","NA","NA"
"8049",17,3,49,53,"NA","NA","NA",74.6166666666667,5,"pfeife","Filler","Filler","2431","1","NA","NA"
"8050",17,3,50,53,"NA","NA","NA",74.6166666666667,5,"rose","Blumen","Misc II","3133","1.1","Ros [e.o.r.]","NA"
"8051",17,3,51,53,"NA","NA","NA",74.6166666666667,5,"harfe","Instrumente","Misc I","0","0","NR","4"
"8052",17,3,52,53,"NA","NA","NA",74.6166666666667,5,"kuh","Huftiere","Tiere","1270","1","NA","NA"
"8053",17,3,53,53,"NA","NA","NA",74.6166666666667,5,"sonnenblume","Blumen","Misc II","1802","1","NA","NA"
"8054",17,3,54,53,"NA","NA","NA",74.6166666666667,5,"ball","Filler","Filler","1179","1","NA","NA"
"8055",17,3,55,53,"NA","NA","NA",74.6166666666667,5,"gitarre","Instrumente","Misc I","2570","1","NA","NA"
"8056",17,3,56,53,"NA","NA","NA",74.6166666666667,5,"reh","Huftiere","Tiere","1149","1","NA","NA"
"8057",17,3,57,53,"NA","NA","NA",74.6166666666667,5,"löwenzahn","Blumen","Misc II","2688","0","Blume","7"
"8058",17,3,58,53,"NA","NA","NA",74.6166666666667,5,"klavier","Instrumente","Misc I","2885","0","Kleo [e.o.r.]","9"
"8059",17,3,59,53,"NA","NA","NA",74.6166666666667,5,"kamel","Huftiere","Tiere","2457","1.4","Kamel [p.t.n.a.b.] ","NA"
"8060",17,3,60,53,"NA","NA","NA",74.6166666666667,5,"orchidee","Blumen","Misc II","2762","0","das is frangre","9"
"8061",17,3,61,53,"NA","NA","NA",74.6166666666667,5,"kopfhörer","Filler","Filler","2124","0","Hoeren","3"
"8062",17,3,62,53,"NA","NA","NA",74.6166666666667,5,"herd","Küche","Möbel","1983","1","NA","NA"
"8063",17,3,63,53,"NA","NA","NA",74.6166666666667,5,"teppich","Filler","Filler","1873","1","NA","NA"
"8064",17,3,64,53,"NA","NA","NA",74.6166666666667,5,"lineal","Büro","Werkzeug","1518","1.2","Lileal","NA"
"8065",17,3,65,53,"NA","NA","NA",74.6166666666667,5,"mikrowelle","Küche","Möbel","1535","0","Mik","9"
"8066",17,3,66,53,"NA","NA","NA",74.6166666666667,5,"kanu","Wasser","Fortbewegungsmittel","2321","1.4","Kanu [p.t.n.a.b.] ","NA"
"8067",17,3,67,53,"NA","NA","NA",74.6166666666667,5,"schere","Büro","Werkzeug","1455","1","NA","NA"
"8068",17,3,68,53,"NA","NA","NA",74.6166666666667,5,"schlüssel","Filler","Filler","1124","1","NA","NA"
"8069",17,3,69,53,"NA","NA","NA",74.6166666666667,5,"segelschiff","Wasser","Fortbewegungsmittel","1528","1.1","Boot","NA"
"8070",17,3,70,53,"NA","NA","NA",74.6166666666667,5,"radiergummi","Büro","Werkzeug","3068","0","R [e.o.r.]","9"
"8071",17,3,71,53,"NA","NA","NA",74.6166666666667,5,"geschirrspüler","Küche","Möbel","0","0","NR","4"
"8072",17,3,72,53,"NA","NA","NA",74.6166666666667,5,"streichholz","Filler","Filler","0","0","[p.t.n.a.b.]","4"
"8073",17,3,73,53,"NA","NA","NA",74.6166666666667,5,"yacht","Wasser","Fortbewegungsmittel","2530","1.1","Boot","NA"
"8074",17,3,74,53,"NA","NA","NA",74.6166666666667,5,"kaffeemaschine","Küche","Möbel","2843","0","Karto","5"
"8075",17,3,75,53,"NA","NA","NA",74.6166666666667,5,"waage","Filler","Filler","2391","1","NA","NA"
"8076",17,3,76,53,"NA","NA","NA",74.6166666666667,5,"u-boot","Wasser","Fortbewegungsmittel","1512","1.1","Boot","NA"
"8077",17,3,77,53,"NA","NA","NA",74.6166666666667,5,"bleistift","Büro","Werkzeug","0","0","NR","4"
"8078",17,3,78,53,"NA","NA","NA",74.6166666666667,5,"kühlschrank","Küche","Möbel","3119","0","Kar [p.t.n.a.b.] [e.o.r.]","9"
"8079",17,3,79,53,"NA","NA","NA",74.6166666666667,5,"gondel","Wasser","Fortbewegungsmittel","1627","1.4","Gondel [p.t.n.a.b.] ","NA"
"8080",17,3,80,53,"NA","NA","NA",74.6166666666667,5,"klammer","Büro","Werkzeug","0","0","NR","4"
"8081",17,3,81,53,"NA","NA","NA",74.6166666666667,5,"biene","Insekten","Tiere","1259","1","NA","NA"
"8082",17,3,82,53,"NA","NA","NA",74.6166666666667,5,"banane","Obst","Lebensmittel","2708","0","Hammer","5"
"8083",17,3,83,53,"NA","NA","NA",74.6166666666667,5,"schwert","Filler","Filler","2253","0","Schm [e.o.r.]","9"
"8084",17,3,84,53,"NA","NA","NA",74.6166666666667,5,"spinne","Insekten","Tiere","2626","0","NR","4"
"8085",17,3,85,53,"NA","NA","NA",74.6166666666667,5,"bürste","Filler","Filler","0","0","NR","4"
"8086",17,3,86,53,"NA","NA","NA",74.6166666666667,5,"apfel","Obst","Lebensmittel","1074","1","NA","NA"
"8087",17,3,87,53,"NA","NA","NA",74.6166666666667,5,"ameise","Insekten","Tiere","2813","0","Ama [e.o.r.]","9"
"8088",17,3,88,53,"NA","NA","NA",74.6166666666667,5,"tasse","Trinkgefässe","Misc II","0","0","NR","4"
"8089",17,3,89,53,"NA","NA","NA",74.6166666666667,5,"kirsche","Obst","Lebensmittel","1949","1","NA","NA"
"8090",17,3,90,53,"NA","NA","NA",74.6166666666667,5,"kamera","Filler","Filler","1884","0","Ka ","9"
"8091",17,3,91,53,"NA","NA","NA",74.6166666666667,5,"glas","Trinkgefässe","Misc II","1410","1","NA","NA"
"8092",17,3,92,53,"NA","NA","NA",74.6166666666667,5,"fliege","Insekten","Tiere","1509","1","NA","NA"
"8093",17,3,93,53,"NA","NA","NA",74.6166666666667,5,"baby","Filler","Filler","1182","1","NA","NA"
"8094",17,3,94,53,"NA","NA","NA",74.6166666666667,5,"flasche","Trinkgefässe","Misc II","2706","0","Glas [e.o.r.]","9"
"8095",17,3,95,53,"NA","NA","NA",74.6166666666667,5,"marienkäfer","Insekten","Tiere","2371","0","Marien [p.t.n.a.b.] [e.o.r.]","9"
"8096",17,3,96,53,"NA","NA","NA",74.6166666666667,5,"trauben","Obst","Lebensmittel","1872","1.1","Traube","NA"
"8097",17,3,97,53,"NA","NA","NA",74.6166666666667,5,"becher","Trinkgefässe","Misc II","1391","0","Glas","2"
"8098",17,3,98,53,"NA","NA","NA",74.6166666666667,5,"mikrofon","Filler","Filler","0","0","NR","4"
"8099",17,3,99,53,"NA","NA","NA",74.6166666666667,5,"birne","Obst","Lebensmittel","0","0","NR","4"
"8100",17,3,100,53,"NA","NA","NA",74.6166666666667,5,"kanne","Trinkgefässe","Misc II","0","0","NR","4"
"8101",17,3,101,53,"NA","NA","NA",74.6166666666667,5,"eis","Süssigkeiten","Lebensmittel","1523","1.4","Eis [p.t.n.a.b.] ","NA"
"8102",17,3,102,53,"NA","NA","NA",74.6166666666667,5,"arm","Körperteile","Misc I","1346","0","Hand","2"
"8103",17,3,103,53,"NA","NA","NA",74.6166666666667,5,"lippenstift","Filler","Filler","0","0","NR","4"
"8104",17,3,104,53,"NA","NA","NA",74.6166666666667,5,"bonbon","Süssigkeiten","Lebensmittel","0","0","NR","4"
"8105",17,3,105,53,"NA","NA","NA",74.6166666666667,5,"feile","Heimwerker","Werkzeug","1989","0","Saege","2"
"8106",17,3,106,53,"NA","NA","NA",74.6166666666667,5,"brille","Filler","Filler","1552","1.4","Brille [p.t.n.a.b.] ","NA"
"8107",17,3,107,53,"NA","NA","NA",74.6166666666667,5,"schokolade","Süssigkeiten","Lebensmittel","0","0","NR","4"
"8108",17,3,108,53,"NA","NA","NA",74.6166666666667,5,"fächer","Filler","Filler","0","0","NR","4"
"8109",17,3,109,53,"NA","NA","NA",74.6166666666667,5,"hand","Körperteile","Misc I","994","1","NA","NA"
"8110",17,3,110,53,"NA","NA","NA",74.6166666666667,5,"hammer","Heimwerker","Werkzeug","1125","1","NA","NA"
"8111",17,3,111,53,"NA","NA","NA",74.6166666666667,5,"badewanne","Filler","Filler","1636","1","NA","NA"
"8112",17,3,112,53,"NA","NA","NA",74.6166666666667,5,"fuss","Körperteile","Misc I","1322","1","NA","NA"
"8113",17,3,113,53,"NA","NA","NA",74.6166666666667,5,"zange","Heimwerker","Werkzeug","0","0","NR","4"
"8114",17,3,114,53,"NA","NA","NA",74.6166666666667,5,"ventilator","Filler","Filler","0","0","NR","4"
"8115",17,3,115,53,"NA","NA","NA",74.6166666666667,5,"bein","Körperteile","Misc I","2099","0","Hand","2"
"8116",17,3,116,53,"NA","NA","NA",74.6166666666667,5,"kuchen","Süssigkeiten","Lebensmittel","2181","0","Kuehe","5"
"8117",17,3,117,53,"NA","NA","NA",74.6166666666667,5,"bohrmaschine","Heimwerker","Werkzeug","0","0","NR","4"
"8118",17,3,118,53,"NA","NA","NA",74.6166666666667,5,"ohr","Körperteile","Misc I","1176","1.4","Ohr [p.t.n.a.b.]","NA"
"8119",17,3,119,53,"NA","NA","NA",74.6166666666667,5,"kekse","Süssigkeiten","Lebensmittel","2263","1.1","Keks","NA"
"8120",17,3,120,53,"NA","NA","NA",74.6166666666667,5,"schraubenzieher","Heimwerker","Werkzeug","2004","0","Schrauben nein","9"
"8121",17,3,121,53,"NA","NA","NA",74.6166666666667,5,"couch","Sitzen","Möbel","0","0","NR","4"
"8122",17,3,122,53,"NA","NA","NA",74.6166666666667,5,"puppe","Filler","Filler","1397","0","Baby","5"
"8123",17,3,123,53,"NA","NA","NA",74.6166666666667,5,"eule","Vögel","Tiere","1396","1.1","Uhu","NA"
"8124",17,3,124,53,"NA","NA","NA",74.6166666666667,5,"tempel","Gebäude","Misc II","0","0","NR","4"
"8125",17,3,125,53,"NA","NA","NA",74.6166666666667,5,"käfig","Filler","Filler","2669","0","Zwinger","3"
"8126",17,3,126,53,"NA","NA","NA",74.6166666666667,5,"pinsel","Filler","Filler","3234","1.1","Pins [e.o.r.]","NA"
"8127",17,3,127,53,"NA","NA","NA",74.6166666666667,5,"ente","Vögel","Tiere","1177","1","NA","NA"
"8128",17,3,128,53,"NA","NA","NA",74.6166666666667,5,"burg","Gebäude","Misc II","1708","1","NA","NA"
"8129",17,3,129,53,"NA","NA","NA",74.6166666666667,5,"sessel","Sitzen","Möbel","3392","0","S [e.o.r.]","9"
"8130",17,3,130,53,"NA","NA","NA",74.6166666666667,5,"taube","Vögel","Tiere","2731","1","NA","NA"
"8131",17,3,131,53,"NA","NA","NA",74.6166666666667,5,"schloss","Gebäude","Misc II","1260","1","NA","NA"
"8132",17,3,132,53,"NA","NA","NA",74.6166666666667,5,"hocker","Sitzen","Möbel","1158","1","NA","NA"
"8133",17,3,133,53,"NA","NA","NA",74.6166666666667,5,"schwan","Vögel","Tiere","1385","1","NA","NA"
"8134",17,3,134,53,"NA","NA","NA",74.6166666666667,5,"kirche","Gebäude","Misc II","1362","1","NA","NA"
"8135",17,3,135,53,"NA","NA","NA",74.6166666666667,5,"luftballon","Filler","Filler","3290","0","Ba [e.o.r.]","9"
"8136",17,3,136,53,"NA","NA","NA",74.6166666666667,5,"bank","Sitzen","Möbel","0","0","Ballon","5"
"8137",17,3,137,53,"NA","NA","NA",74.6166666666667,5,"strauss","Vögel","Tiere","3298","0","Sch [e.o.r.]","9"
"8138",17,3,138,53,"NA","NA","NA",74.6166666666667,5,"cd","Filler","Filler","1894","1.4","CD [p.t.n.a.b.] ","NA"
"8139",17,3,139,53,"NA","NA","NA",74.6166666666667,5,"stuhl","Sitzen","Möbel","2722","0","Hocker","2"
"8140",17,3,140,53,"NA","NA","NA",74.6166666666667,5,"hochhaus","Gebäude","Misc II","2717","0","Haus [p.t.n.a.b.] ","9"
"8141",17,3,141,53,"NA","NA","NA",74.6166666666667,5,"löffel","Kochen","Werkzeug","1810","1.4","Loeffel [p.t.n.a.b.]","NA"
"8142",17,3,142,53,"NA","NA","NA",74.6166666666667,5,"fernglas","Filler","Filler","0","0","NR","4"
"8143",17,3,143,53,"NA","NA","NA",74.6166666666667,5,"ohrring","Schmuck","Kleidung","1865","0","Uhr","5"
"8144",17,3,144,53,"NA","NA","NA",74.6166666666667,5,"tiger","Raubtiere","Tiere","2758","0","Lowe","2"
"8145",17,3,145,53,"NA","NA","NA",74.6166666666667,5,"glocke","Filler","Filler","2634","0","Ding Ding [p.t.n.a.b.] ","9"
"8146",17,3,146,53,"NA","NA","NA",74.6166666666667,5,"messer","Kochen","Werkzeug","0","0","NR","4"
"8147",17,3,147,53,"NA","NA","NA",74.6166666666667,5,"panther","Raubtiere","Tiere","0","0","NR","4"
"8148",17,3,148,53,"NA","NA","NA",74.6166666666667,5,"brosche","Schmuck","Kleidung","0","0","NR","4"
"8149",17,3,149,53,"NA","NA","NA",74.6166666666667,5,"schneebesen","Kochen","Werkzeug","0","0","NR","4"
"8150",17,3,150,53,"NA","NA","NA",74.6166666666667,5,"bär","Raubtiere","Tiere","1179","1","NA","NA"
"8151",17,3,151,53,"NA","NA","NA",74.6166666666667,5,"fenster","Filler","Filler","1534","1","Fenster","NA"
"8152",17,3,152,53,"NA","NA","NA",74.6166666666667,5,"ring","Schmuck","Kleidung","1054","1","NA","NA"
"8153",17,3,153,53,"NA","NA","NA",74.6166666666667,5,"leopard","Raubtiere","Tiere","2699","0","Loewe","2"
"8154",17,3,154,53,"NA","NA","NA",74.6166666666667,5,"kerze","Filler","Filler","3309","0","Ke [e.o.r.]","9"
"8155",17,3,155,53,"NA","NA","NA",74.6166666666667,5,"kopfkissen","Filler","Filler","0","0","[p.t.n.a.b.]","4"
"8156",17,3,156,53,"NA","NA","NA",74.6166666666667,5,"armband","Schmuck","Kleidung","1177","0","Ring","2"
"8157",17,3,157,53,"NA","NA","NA",74.6166666666667,5,"kelle","Kochen","Werkzeug","2896","0","Loeffel","2"
"8158",17,3,158,53,"NA","NA","NA",74.6166666666667,5,"löwe","Raubtiere","Tiere","1555","1.4","Loewe [p.t.n.a.b.]","NA"
"8159",17,3,159,53,"NA","NA","NA",74.6166666666667,5,"kette","Schmuck","Kleidung","2200","0","Schmuck","7"
"8160",17,3,160,53,"NA","NA","NA",74.6166666666667,5,"gabel","Kochen","Werkzeug","1677","1","NA","NA"
"8161",18,1,1,51,"NA","NA","NA",28.4166666666667,14,"birne","Obst","Lebensmittel","1792","1","NA","NA"
"8162",18,1,2,51,"NA","NA","NA",28.4166666666667,14,"tasse","Trinkgefässe","Misc II","1588","1","NA","NA"
"8163",18,1,3,51,"NA","NA","NA",28.4166666666667,14,"streichholz","Filler","Filler","1963","1","NA","NA"
"8164",18,1,4,51,"NA","NA","NA",28.4166666666667,14,"spinne","Insekten","Tiere","1058","1","NA","NA"
"8165",18,1,5,51,"NA","NA","NA",28.4166666666667,14,"kanne","Trinkgefässe","Misc II","2060","1","NA","NA"
"8166",18,1,6,51,"NA","NA","NA",28.4166666666667,14,"apfel","Obst","Lebensmittel","1182","1","NA","NA"
"8167",18,1,7,51,"NA","NA","NA",28.4166666666667,14,"ball","Filler","Filler","1841","1","NA","NA"
"8168",18,1,8,51,"NA","NA","NA",28.4166666666667,14,"marienkäfer","Insekten","Tiere","2067","1","NA","NA"
"8169",18,1,9,51,"NA","NA","NA",28.4166666666667,14,"banane","Obst","Lebensmittel","1260","1","NA","NA"
"8170",18,1,10,51,"NA","NA","NA",28.4166666666667,14,"glas","Trinkgefässe","Misc II","1272","1","NA","NA"
"8171",18,1,11,51,"NA","NA","NA",28.4166666666667,14,"fliege","Insekten","Tiere","2322","1","NA","NA"
"8172",18,1,12,51,"NA","NA","NA",28.4166666666667,14,"badewanne","Filler","Filler","1817","1","NA","NA"
"8173",18,1,13,51,"NA","NA","NA",28.4166666666667,14,"kirsche","Obst","Lebensmittel","1255","1","NA","NA"
"8174",18,1,14,51,"NA","NA","NA",28.4166666666667,14,"ameise","Insekten","Tiere","2367","1","NA","NA"
"8175",18,1,15,51,"NA","NA","NA",28.4166666666667,14,"ampel","Filler","Filler","1422","1","NA","NA"
"8176",18,1,16,51,"NA","NA","NA",28.4166666666667,14,"würfel","Filler","Filler","1290","1","NA","NA"
"8177",18,1,17,51,"NA","NA","NA",28.4166666666667,14,"flasche","Trinkgefässe","Misc II","1344","1","NA","NA"
"8178",18,1,18,51,"NA","NA","NA",28.4166666666667,14,"biene","Insekten","Tiere","1616","1","NA","NA"
"8179",18,1,19,51,"NA","NA","NA",28.4166666666667,14,"trauben","Obst","Lebensmittel","1356","1","NA","NA"
"8180",18,1,20,51,"NA","NA","NA",28.4166666666667,14,"becher","Trinkgefässe","Misc II","2931","0","Wuerfel [e.o.r.]","9"
"8181",18,1,21,51,"NA","NA","NA",28.4166666666667,14,"kassette","Filler","Filler","1429","1","NA","NA"
"8182",18,1,22,51,"NA","NA","NA",28.4166666666667,14,"pelzmantel","Jacken","Kleidung","1717","1.1","Mantel","NA"
"8183",18,1,23,51,"NA","NA","NA",28.4166666666667,14,"gurke","Gemüse","Lebensmittel","1180","1","NA","NA"
"8184",18,1,24,51,"NA","NA","NA",28.4166666666667,14,"säge","Bauernhof","Werkzeug","1326","1","NA","NA"
"8185",18,1,25,51,"NA","NA","NA",28.4166666666667,14,"käfig","Filler","Filler","2917","1","NA","NA"
"8186",18,1,26,51,"NA","NA","NA",28.4166666666667,14,"brokkoli","Gemüse","Lebensmittel","1401","1","NA","NA"
"8187",18,1,27,51,"NA","NA","NA",28.4166666666667,14,"kapuzenpulli","Jacken","Kleidung","2199","1.1","Jacke","NA"
"8188",18,1,28,51,"NA","NA","NA",28.4166666666667,14,"mikrofon","Filler","Filler","1358","1","NA","NA"
"8189",18,1,29,51,"NA","NA","NA",28.4166666666667,14,"besen","Bauernhof","Werkzeug","1253","1","NA","NA"
"8190",18,1,30,51,"NA","NA","NA",28.4166666666667,14,"pinsel","Filler","Filler","1271","1","NA","NA"
"8191",18,1,31,51,"NA","NA","NA",28.4166666666667,14,"sakko","Jacken","Kleidung","2287","0","Jacke","3"
"8192",18,1,32,51,"NA","NA","NA",28.4166666666667,14,"karotte","Gemüse","Lebensmittel","1965","1.3","NA","NA"
"8193",18,1,33,51,"NA","NA","NA",28.4166666666667,14,"axt","Bauernhof","Werkzeug","1742","1.1","Beil","NA"
"8194",18,1,34,51,"NA","NA","NA",28.4166666666667,14,"arztkittel","Jacken","Kleidung","1755","1","NA","NA"
"8195",18,1,35,51,"NA","NA","NA",28.4166666666667,14,"kartoffel","Gemüse","Lebensmittel","1366","1","NA","NA"
"8196",18,1,36,51,"NA","NA","NA",28.4166666666667,14,"sense","Bauernhof","Werkzeug","1551","1","NA","NA"
"8197",18,1,37,51,"NA","NA","NA",28.4166666666667,14,"pfeife","Filler","Filler","1312","1","NA","NA"
"8198",18,1,38,51,"NA","NA","NA",28.4166666666667,14,"daunenweste","Jacken","Kleidung","2789","1.1","Weste","NA"
"8199",18,1,39,51,"NA","NA","NA",28.4166666666667,14,"schaufel","Bauernhof","Werkzeug","1841","1","NA","NA"
"8200",18,1,40,51,"NA","NA","NA",28.4166666666667,14,"paprika","Gemüse","Lebensmittel","1497","1","NA","NA"
"8201",18,1,41,51,"NA","NA","NA",28.4166666666667,14,"stuhl","Sitzen","Möbel","1567","1","NA","NA"
"8202",18,1,42,51,"NA","NA","NA",28.4166666666667,14,"parfum","Filler","Filler","1404","1","NA","NA"
"8203",18,1,43,51,"NA","NA","NA",28.4166666666667,14,"ente","Vögel","Tiere","1203","1","NA","NA"
"8204",18,1,44,51,"NA","NA","NA",28.4166666666667,14,"luftballon","Filler","Filler","1573","1","NA","NA"
"8205",18,1,45,51,"NA","NA","NA",28.4166666666667,14,"ventilator","Filler","Filler","1500","1","NA","NA"
"8206",18,1,46,51,"NA","NA","NA",28.4166666666667,14,"kirche","Gebäude","Misc II","0","0","NR","4"
"8207",18,1,47,51,"NA","NA","NA",28.4166666666667,14,"strauss","Vögel","Tiere","1197","1","NA","NA"
"8208",18,1,48,51,"NA","NA","NA",28.4166666666667,14,"briefkasten","Filler","Filler","2156","1","NA","NA"
"8209",18,1,49,51,"NA","NA","NA",28.4166666666667,14,"bank","Sitzen","Möbel","1932","1","NA","NA"
"8210",18,1,50,51,"NA","NA","NA",28.4166666666667,14,"schwan","Vögel","Tiere","2023","1","NA","NA"
"8211",18,1,51,51,"NA","NA","NA",28.4166666666667,14,"burg","Gebäude","Misc II","2372","1","NA","NA"
"8212",18,1,52,51,"NA","NA","NA",28.4166666666667,14,"sessel","Sitzen","Möbel","1536","1","NA","NA"
"8213",18,1,53,51,"NA","NA","NA",28.4166666666667,14,"bürste","Filler","Filler","1585","1","NA","NA"
"8214",18,1,54,51,"NA","NA","NA",28.4166666666667,14,"schloss","Gebäude","Misc II","0","0","NR","4"
"8215",18,1,55,51,"NA","NA","NA",28.4166666666667,14,"taube","Vögel","Tiere","1310","1","NA","NA"
"8216",18,1,56,51,"NA","NA","NA",28.4166666666667,14,"couch","Sitzen","Möbel","1985","1.1","Sofa","NA"
"8217",18,1,57,51,"NA","NA","NA",28.4166666666667,14,"hochhaus","Gebäude","Misc II","1501","1","NA","NA"
"8218",18,1,58,51,"NA","NA","NA",28.4166666666667,14,"eule","Vögel","Tiere","1871","1","NA","NA"
"8219",18,1,59,51,"NA","NA","NA",28.4166666666667,14,"hocker","Sitzen","Möbel","0","0","NR","4"
"8220",18,1,60,51,"NA","NA","NA",28.4166666666667,14,"tempel","Gebäude","Misc II","1485","0","T","9"
"8221",18,1,61,51,"NA","NA","NA",28.4166666666667,14,"leopard","Raubtiere","Tiere","1477","1","NA","NA"
"8222",18,1,62,51,"NA","NA","NA",28.4166666666667,14,"ring","Schmuck","Kleidung","1293","1","NA","NA"
"8223",18,1,63,51,"NA","NA","NA",28.4166666666667,14,"gabel","Kochen","Werkzeug","1205","1","NA","NA"
"8224",18,1,64,51,"NA","NA","NA",28.4166666666667,14,"panther","Raubtiere","Tiere","2172","1","NA","NA"
"8225",18,1,65,51,"NA","NA","NA",28.4166666666667,14,"teppich","Filler","Filler","1512","1","NA","NA"
"8226",18,1,66,51,"NA","NA","NA",28.4166666666667,14,"schneebesen","Kochen","Werkzeug","2025","1","NA","NA"
"8227",18,1,67,51,"NA","NA","NA",28.4166666666667,14,"brosche","Schmuck","Kleidung","0","0","NR","4"
"8228",18,1,68,51,"NA","NA","NA",28.4166666666667,14,"löwe","Raubtiere","Tiere","1455","1.4","Loewe [p.t.n.a.b.]","NA"
"8229",18,1,69,51,"NA","NA","NA",28.4166666666667,14,"messer","Kochen","Werkzeug","1641","1","NA","NA"
"8230",18,1,70,51,"NA","NA","NA",28.4166666666667,14,"ohrring","Schmuck","Kleidung","2107","1.1","Ohrringe","NA"
"8231",18,1,71,51,"NA","NA","NA",28.4166666666667,14,"bär","Raubtiere","Tiere","1503","1","NA","NA"
"8232",18,1,72,51,"NA","NA","NA",28.4166666666667,14,"löffel","Kochen","Werkzeug","1695","1","NA","NA"
"8233",18,1,73,51,"NA","NA","NA",28.4166666666667,14,"schwamm","Filler","Filler","1139","1","NA","NA"
"8234",18,1,74,51,"NA","NA","NA",28.4166666666667,14,"tafel","Filler","Filler","1798","1","NA","NA"
"8235",18,1,75,51,"NA","NA","NA",28.4166666666667,14,"kelle","Kochen","Werkzeug","0","0","NR","4"
"8236",18,1,76,51,"NA","NA","NA",28.4166666666667,14,"glocke","Filler","Filler","0","0","NR","4"
"8237",18,1,77,51,"NA","NA","NA",28.4166666666667,14,"kette","Schmuck","Kleidung","1888","1","NA","NA"
"8238",18,1,78,51,"NA","NA","NA",28.4166666666667,14,"tiger","Raubtiere","Tiere","0","0","NR","4"
"8239",18,1,79,51,"NA","NA","NA",28.4166666666667,14,"brille","Filler","Filler","1161","1","NA","NA"
"8240",18,1,80,51,"NA","NA","NA",28.4166666666667,14,"armband","Schmuck","Kleidung","2959","0","Ket [e.o.r.]","9"
"8241",18,1,81,51,"NA","NA","NA",28.4166666666667,14,"goldfisch","Fische","Tiere","1513","1","NA","NA"
"8242",18,1,82,51,"NA","NA","NA",28.4166666666667,14,"motorrad","Strasse","Fortbewegungsmittel","1226","1","NA","NA"
"8243",18,1,83,51,"NA","NA","NA",28.4166666666667,14,"schachtel","Aufbewahrung","Möbel","1632","1","NA","NA"
"8244",18,1,84,51,"NA","NA","NA",28.4166666666667,14,"rochen","Fische","Tiere","1756","1.2","Roche","NA"
"8245",18,1,85,51,"NA","NA","NA",28.4166666666667,14,"bus","Strasse","Fortbewegungsmittel","1273","1","NA","NA"
"8246",18,1,86,51,"NA","NA","NA",28.4166666666667,14,"schlüssel","Filler","Filler","1321","1","NA","NA"
"8247",18,1,87,51,"NA","NA","NA",28.4166666666667,14,"hai","Fische","Tiere","1685","1","NA","NA"
"8248",18,1,88,51,"NA","NA","NA",28.4166666666667,14,"schublade","Aufbewahrung","Möbel","3359","0","Ka [e.o.r.]","9"
"8249",18,1,89,51,"NA","NA","NA",28.4166666666667,14,"cd","Filler","Filler","2485","1","NA","NA"
"8250",18,1,90,51,"NA","NA","NA",28.4166666666667,14,"kutsche","Strasse","Fortbewegungsmittel","0","0","NR","4"
"8251",18,1,91,51,"NA","NA","NA",28.4166666666667,14,"safe","Aufbewahrung","Möbel","1360","1","NA","NA"
"8252",18,1,92,51,"NA","NA","NA",28.4166666666667,14,"lippenstift","Filler","Filler","1435","1","NA","NA"
"8253",18,1,93,51,"NA","NA","NA",28.4166666666667,14,"auto","Strasse","Fortbewegungsmittel","1902","1","NA","NA"
"8254",18,1,94,51,"NA","NA","NA",28.4166666666667,14,"aal","Fische","Tiere","1597","1","NA","NA"
"8255",18,1,95,51,"NA","NA","NA",28.4166666666667,14,"regal","Aufbewahrung","Möbel","1498","1","NA","NA"
"8256",18,1,96,51,"NA","NA","NA",28.4166666666667,14,"lkw","Strasse","Fortbewegungsmittel","1523","1","NA","NA"
"8257",18,1,97,51,"NA","NA","NA",28.4166666666667,14,"kamera","Filler","Filler","1608","1","NA","NA"
"8258",18,1,98,51,"NA","NA","NA",28.4166666666667,14,"kleiderschrank","Aufbewahrung","Möbel","1631","1.1","Schrank","NA"
"8259",18,1,99,51,"NA","NA","NA",28.4166666666667,14,"delfin","Fische","Tiere","2248","1","NA","NA"
"8260",18,1,100,51,"NA","NA","NA",28.4166666666667,14,"fenster","Filler","Filler","1656","1","NA","NA"
"8261",18,1,101,51,"NA","NA","NA",28.4166666666667,14,"bohrmaschine","Heimwerker","Werkzeug","1852","1","NA","NA"
"8262",18,1,102,51,"NA","NA","NA",28.4166666666667,14,"kuchen","Süssigkeiten","Lebensmittel","1998","1.1","Torte","NA"
"8263",18,1,103,51,"NA","NA","NA",28.4166666666667,14,"bein","Körperteile","Misc I","1327","1","NA","NA"
"8264",18,1,104,51,"NA","NA","NA",28.4166666666667,14,"fächer","Filler","Filler","1399","1","NA","NA"
"8265",18,1,105,51,"NA","NA","NA",28.4166666666667,14,"bonbon","Süssigkeiten","Lebensmittel","2332","1","NA","NA"
